9445	10971
11945	6167
4620	1825
7435	2085
11812	4883
3414	8382
11111	14484
3007	15209
11214	10805
12080	3616
10007	14862
2238	15137
9530	16639
4524	7850
9148	12124
5544	10844
10761	3845
13083	8455
4233	2020
4700	9714
5800	7044
4508	9897
11229	3779
9130	13817
682	4217
9324	7697
12745	3429
7218	3155
5834	14984
13446	8863
2331	9154
3566	16706
7699	4070
9729	10206
1080	14606
9315	3725
4188	590
601	2706
12271	8784
11323	17360
3061	4877
3423	14943
4	13064
4856	8493
3313	9037
4933	14744
8729	5619
857	12769
1600	9964
12629	13895
5147	15777
8602	9373
4753	16326
475	3157
13599	15019
9009	3354
9068	15394
1819	14067
8318	4613
487	8148
2408	7779
11693	9809
1271	5742
12311	16190
13480	6275
3362	9348
2054	10302
13201	14467
5732	13678
11951	2475
13568	1146
3376	10068
9297	1591
9368	14010
6040	6382
4469	4802
10722	3338
1153	15008
817	2818
9254	9698
4855	16060
9163	13538
13373	12537
8510	14934
6293	9628
12260	1506
1500	15688
4667	3096
2894	11327
8623	11913
984	1177
5478	7319
13486	3859
4666	10827
5318	11671
1606	16339
1084	6101
11683	9662
4298	13572
2550	1644
6332	17584
3658	16855
7660	14117
10317	4813
13655	11616
8063	16492
12553	15554
11348	12061
9286	11522
10364	15632
13776	9196
11935	16222
6750	1715
5296	12660
2075	3865
5654	11262
5260	10815
12609	8114
10688	6613
11744	11952
2801	981
795	2227
10528	16036
12168	14841
11337	9344
3466	3345
11608	8608
13386	7290
12472	5017
3055	3886
807	13671
2317	8777
3399	12186
11147	16014
9608	12781
6795	10064
10037	4398
4754	7452
5836	5637
5234	4091
4141	9361
10500	1860
6479	1224
12501	16512
3495	8271
2687	3615
1599	2704
3880	1687
3251	5779
13196	17337
6315	15872
5653	5786
9442	8587
2061	11293
12905	10772
9549	8181
1847	14002
7883	2374
8394	9724
6905	13850
6320	879
7066	10158
8866	7627
1343	16269
12424	2327
3876	4089
306	4529
11842	10486
147	9979
4818	4974
1385	13893
454	1106
12163	2123
9104	17243
4216	1740
12326	11891
7001	11688
7048	11171
7075	15561
3037	6652
2704	6760
5152	9799
3482	5322
13261	6504
2130	14046
11631	4634
6914	3313
11824	7928
1665	16729
10028	16152
6072	13544
9063	6496
9187	14573
5277	15473
4739	13275
9504	10421
10813	2640
3279	8260
9998	16467
1659	17218
9619	14582
6872	4394
8470	7527
7648	6782
3449	8400
6690	15388
2208	5674
5004	17484
11671	13038
1263	10103
9350	12494
2469	1009
4003	5055
13809	6968
9949	11505
12359	17185
8582	5214
75	1421
7045	14061
11415	13889
2854	6768
10542	8463
10821	5810
2426	13842
4440	9565
7065	431
6289	14654
602	15979
13413	12915
2358	7365
11455	16825
9000	14144
2003	8369
6216	6716
520	525
3404	3285
8669	17244
3292	14407
3146	3224
9792	13284
12545	3358
12961	3082
2973	7147
10670	12353
4801	410
5721	14077
8295	15281
6608	11510
4707	3942
3266	9491
1791	17503
11727	13259
9047	7404
3563	4522
8919	16801
9560	4778
7223	9615
1999	13933
9950	11634
11278	8071
247	1940
8325	8324
12114	8728
4892	11816
4030	10344
5830	4076
596	5106
7514	8377
3979	3635
6017	14592
6242	5666
11139	17557
9540	6920
6015	3853
5640	6707
1145	1863
11666	15451
4636	16912
255	4643
12351	5088
12014	5954
9746	5310
5385	4717
1652	8266
13188	14215
9914	2534
6363	11007
9237	7211
8719	14160
5941	4252
10154	944
846	13096
3704	14892
13108	1040
9786	8805
6035	3862
1468	2049
3678	6232
2120	4694
10045	2236
11775	7882
11494	15398
4846	6045
12672	3649
9843	4711
972	15135
7142	16675
3126	16322
319	15083
3458	11443
13728	15065
10292	226
13111	4465
3931	14562
3747	15711
4267	15785
9418	502
9454	11424
8661	8898
10024	12649
6247	9882
2070	13188
1253	6910
3615	13244
5253	4101
12262	2424
5862	5813
1624	785
4535	14754
9244	12110
736	15956
7803	1579
8831	9771
13347	16948
13310	4050
2103	5994
2541	14105
11162	5588
2868	12697
9883	11846
6884	4982
6927	5308
9584	13759
1288	14786
7974	2966
9702	1348
4271	17736
11266	14209
4827	3275
5828	12653
11961	1469
1463	8651
13275	12984
10977	2391
6965	10109
11909	5755
252	10233
11940	9533
4687	15254
9269	2174
5827	4066
13622	934
11006	7004
6968	17651
4902	4817
10257	4254
56	2384
13247	3667
11788	10369
11319	11354
8599	8731
4134	238
12652	11782
911	13199
10061	2693
9220	7393
10880	1408
4574	9855
7753	408
6983	7213
10003	13221
2375	247
9704	1641
3273	10326
13255	1720
10110	6081
5946	9335
11657	14960
11719	4232
2653	15261
215	14270
1297	16646
13027	12782
11070	12010
1247	14231
3235	3038
1522	11267
12267	10337
8504	8049
3473	12096
4593	2857
10348	5730
5115	8802
10113	5662
12105	4180
12951	12348
2276	1962
13762	2080
12032	4368
6655	8216
10700	4874
8071	8642
13282	39
151	7408
6179	236
2402	5023
8944	10872
1256	837
11542	9780
6462	4948
9692	10896
3464	1885
10359	14529
11934	6016
13140	14513
5971	17368
8972	12808
5607	8727
12778	14632
12707	10554
12411	1728
11432	13444
10844	16734
8658	6234
226	8040
1054	7728
12949	17140
1115	12634
6776	14504
11504	4006
13099	14895
2997	16484
3314	7632
11699	8591
10768	11840
733	4566
7895	9619
2570	1143
7712	2423
4592	43
4329	11162
11783	14894
5753	13207
5782	10634
2893	13307
12532	9425
4640	17020
13458	11745
6112	807
8913	17059
5718	8758
1622	3315
13153	2419
13697	8882
13270	9143
9876	13319
1081	5675
6600	10494
1895	141
8938	5367
10846	7657
8603	14274
11426	16362
12352	6498
4060	14477
4046	4839
4494	10177
11800	6031
5021	14197
2439	15234
5781	13703
636	8951
3904	2648
3798	5349
1686	14904
2502	11690
4572	16299
2714	9623
12971	15097
486	1569
12999	11811
6515	7800
9075	17611
5369	11366
5808	5487
1217	15817
2536	10813
4366	9571
5649	17223
12250	11298
12195	3919
3212	11248
13487	1752
5919	2259
11457	7327
5067	16709
10016	8442
8819	4010
1858	11010
9323	15914
3535	7204
13222	9575
12526	6536
8319	12335
9724	6584
4136	3663
10608	9467
9108	4650
9448	14349
5085	16913
1698	913
11067	4194
12433	16538
4143	3347
10150	7350
2877	8351
9197	7009
2064	1244
2915	7718
359	3612
11351	9097
1311	1035
7069	8827
1289	113
1721	4684
7097	5422
12103	9587
11119	10781
11467	3106
4612	7335
8528	15315
10351	10626
7608	13993
13582	9773
11548	8203
12438	3735
10195	12459
3821	15121
4020	6432
9437	412
1361	4848
10151	2262
73	12945
12862	4729
5943	1155
9554	10995
10180	1890
13575	5718
1454	6168
12507	14003
5399	17731
2332	16452
6749	5139
10580	6265
159	14118
3830	13046
3672	11961
8323	16503
2460	8384
3921	17150
11286	7189
4221	6834
12646	16837
10963	13683
12059	10116
11033	8319
3008	4897
9594	5501
5118	2613
5319	8743
7616	13486
3099	6634
11008	2721
501	13749
3401	1057
11544	9513
11880	2081
941	5063
7040	17605
6941	2750
4382	6513
13200	14884
3233	6592
12162	5289
6280	5921
12886	14410
11609	1364
1971	7696
10405	11790
4954	11279
8188	4967
3978	6270
7518	11415
12659	17281
5528	8379
13015	4316
2724	12394
9310	2951
7934	15249
8653	9448
7864	5658
4218	8986
8929	5558
10605	11552
1560	149
4746	13157
3781	17296
2922	9721
308	8961
5508	16656
4145	10960
10402	8494
6407	112
5074	15426
2526	2087
1722	9770
8924	7429
4383	17023
11414	14291
11324	390
10851	2403
854	11877
4248	5616
12360	1293
6587	13449
927	10820
2250	12496
12571	15348
6151	3666
6899	6468
7187	1845
6897	6042
6155	1261
5405	15982
3736	6465
5633	5183
1483	14503
8268	5180
23	14964
2048	462
10031	10591
120	10597
3663	12824
5865	13379
12581	10190
5988	15347
9904	7877
6944	3084
12796	15440
113	10549
11711	9285
10449	912
7287	16446
4374	4435
13392	15381
6567	6682
7320	9739
8627	7986
10721	4912
3922	17183
6580	17163
4937	7768
2172	9390
11076	3847
2185	9226
360	10988
7261	9998
11158	5634
8473	4890
3710	10770
1969	14340
5978	17132
6058	8786
11341	4618
4670	9602
7014	17029
450	8729
11817	6818
8271	1398
10478	16530
6378	8430
7314	7075
11810	13843
11201	4824
7936	13367
2816	9667
4717	9814
2423	411
5219	565
4639	16411
8048	6065
4743	2745
13017	2740
1849	9191
2739	17101
10776	1700
13565	13059
6338	12214
2721	3543
2672	12228
1878	70
11576	15437
7657	10748
4946	16460
9550	5970
3174	17428
9425	10784
5765	600
9780	589
2600	15361
8080	12751
10006	2304
4706	17318
1124	14459
10189	12571
1376	14732
11691	5593
983	15783
3071	2748
10457	17547
12885	5750
10913	10828
7286	7014
4775	7896
3835	1256
7155	4494
1169	558
2807	7342
4692	4913
5994	5132
11717	17393
6723	10536
13312	8118
10319	8352
1031	5443
3787	4481
6702	1162
2791	7331
10270	6127
9079	6083
8687	10405
1458	16560
126	15396
9808	7104
7469	6286
4213	3741
3211	16433
6821	1123
763	10593
11227	9350
2394	16405
1246	520
4163	1275
13495	17648
9771	17472
286	3526
10873	4372
4294	16481
7690	17693
8698	7868
1818	5591
10100	12254
13160	17509
13792	11665
11305	3240
13558	12581
6252	5262
13126	15246
4638	9654
11741	10649
12773	2151
3782	11342
5726	3116
9503	15338
6537	136
3115	1394
12518	12807
3681	6705
13350	12839
10002	11542
13379	3063
1356	15307
13263	12140
1359	13779
647	889
10681	6096
2104	6425
5182	16736
1959	14995
7387	3804
5655	1625
6023	6241
7316	1171
3231	6997
7787	15868
2031	15857
1123	11115
2760	12815
7629	597
6963	17324
13513	6923
10901	10092
6527	3633
10173	4040
777	4235
10706	3329
4786	12566
9564	10541
11253	8736
13208	8359
11792	7386
12807	667
8139	380
5838	10942
5922	1727
3521	1097
7094	10667
12593	377
804	5365
11883	7178
4544	9430
2165	14478
10811	11057
7149	8938
8700	2877
5030	6791
11848	1606
10616	11363
9620	12817
2200	755
5292	2523
13494	6849
6108	1955
2257	13726
8828	2313
8383	1468
11459	4111
5972	5454
13540	17028
12251	921
12023	16910
13707	10865
2239	13406
588	12592
5181	8136
7233	7512
10488	860
8437	16534
13002	4167
13362	1900
10357	14547
3935	8749
3790	5006
4332	8491
436	5776
4588	14733
1856	5509
1641	14208
8124	11537
4348	15502
9275	5775
793	2953
3932	8296
1521	8261
1350	10377
129	10631
12465	3855
10991	13967
6226	4319
9553	13136
4721	13402
3828	14816
5801	10675
54	16790
9354	7831
4081	15063
11156	17111
9044	1332
5128	8273
535	14861
929	5211
2367	10600
6001	7950
11820	17699
7088	2452
6942	4230
7465	14301
10731	17730
5395	9246
10939	2184
9010	7919
1118	1202
9432	5364
9811	17261
12063	11250
11331	10080
7786	10999
5146	16486
5473	578
8696	495
9066	13353
8734	13500
8995	4786
9348	8376
6071	13557
1203	16417
3604	10589
5259	4279
13267	9632
10936	2105
13476	11156
9331	12895
986	5791
8856	14358
1868	10347
1537	901
11615	7759
8659	10911
8159	10356
3719	11395
5952	8915
9895	12795
1778	615
9461	6777
7130	1894
6046	639
1680	4606
12402	14001
5980	394
5961	11152
13191	5561
5977	4474
11338	10334
5398	17685
6907	6976
9124	6123
8108	3948
5717	13320
4164	5700
6368	13545
9859	12692
8086	15030
8676	11920
6779	4906
11317	14171
13241	4919
10199	8128
10404	10640
197	2283
10551	10357
1087	3127
3305	16642
13431	15517
9491	16943
11048	7722
8068	17727
8730	5627
1626	8460
5924	4238
1479	1466
11972	13906
6916	3304
6232	9500
2872	7968
2647	2416
6641	13138
5878	9296
12291	7701
10494	14848
12295	2031
2534	16663
7398	4718
318	9145
1963	16877
10988	1443
2864	16859
9659	7037
4193	2515
9662	9349
2581	14713
5604	17083
3772	12835
3582	702
9570	17692
696	15822
13831	14630
12678	15066
8168	17674
8830	10794
8773	6402
839	2188
12038	8524
7830	12016
4695	16951
13523	8733
12718	16527
10073	3944
1053	10375
8651	8466
5408	10041
2627	15523
10209	16011
11942	9546
9769	2187
7543	16159
8654	1246
339	5231
9088	15733
9231	14289
10589	12801
4563	15531
8241	2893
7177	3593
12605	14280
10543	14217
1755	3537
6032	357
13403	15604
789	2067
1666	1129
3119	7174
10769	9997
12785	1276
5958	7911
7478	11567
21	17578
11996	11209
7981	14552
13118	4373
12585	9690
2980	10459
5447	10886
12930	12726
8464	8538
8568	2359
11955	7553
7923	3605
13801	14249
10610	11868
10641	6472
376	14756
7430	334
1918	5284
6082	8799
5693	7991
870	6835
7999	15967
4032	6222
9634	6732
12107	6555
11219	9688
11920	2371
6911	9858
9523	232
7856	10768
13150	11759
4649	12345
7557	8671
13564	17570
7029	14115
11015	15746
479	3810
1714	4090
6668	2884
11593	4604
5892	2556
2701	119
3854	4573
12378	1182
7594	13932
7455	11296
3442	5900
4749	14151
12401	6587
1335	2250
2351	4346
2324	1623
8085	6366
10590	4859
1416	16409
9034	12438
11625	9877
12208	13012
8321	12318
6787	8397
7647	711
11578	3708
5927	13087
11240	5912
10663	4413
4981	8468
8147	224
414	17470
4390	4340
1881	1306
10785	16181
3183	17082
8813	4042
9160	446
4730	14443
3070	570
9249	12851
3903	10920
3827	5102
11241	6351
9509	10392
4474	15925
7813	6561
13425	5568
11077	13649
5642	10851
13057	3320
13591	1290
10893	6539
13651	3787
2874	3981
13833	5520
5585	10111
12247	7432
12760	11577
5023	687
3691	10084
13194	17053
11410	9249
4536	7508
8314	12749
2645	16037
6129	6434
6581	6664
12046	15823
64	1297
13474	2256
10305	14393
10696	4035
6425	16163
13665	9516
1200	3450
1032	8817
29	1406
6466	675
4445	4136
6959	3561
10567	9805
12253	10987
840	4750
2870	12898
8356	13713
7842	12270
1983	8002
8767	13296
2042	852
8745	5939
9367	9432
5957	8532
1629	7620
5125	7576
5214	17181
2855	10255
7933	13074
8298	15732
9569	8978
1720	9759
10332	16338
12462	5140
13461	4528
2300	7402
932	9671
10849	15267
10216	4623
1241	16157
536	14382
3148	17622
12997	4537
5784	5737
6840	630
10178	7867
5776	3776
13067	14482
9097	7390
3976	363
4387	11371
10545	6036
8257	331
10330	8303
9094	6401
8642	3428
11347	12491
1015	2122
107	12890
1254	13043
1668	16268
13596	1100
8286	5659
11441	13097
10191	12442
9548	4564
4147	8596
1226	1191
2826	10034
7653	17421
12246	11137
10157	8572
10008	2827
11858	4799
3265	382
3240	7483
2873	17141
11870	6565
3618	17660
13828	7110
12721	8950
9243	5793
5274	3496
8704	8142
2410	6026
9296	343
4783	11783
6570	13510
9143	17432
5391	14321
4862	4463
9747	12349
9918	16416
951	12604
11212	7562
1021	588
6656	6712
9092	11391
5059	16376
4052	10100
5330	12816
9081	1576
7197	16194
8597	11172
5888	12586
7568	5752
885	1284
7810	15876
5933	13497
12443	10612
593	4769
7718	5867
11449	239
8281	14400
12215	8497
6988	14596
597	12452
8487	11044
8672	11995
12717	793
1765	573
4085	11927
1827	9617
12419	7510
6611	4908
7532	16187
13774	8787
3437	11185
1321	11864
2106	5628
774	1573
13209	4419
8792	14139
12554	4485
11193	2366
11531	9518
9492	9146
4830	9548
10036	266
1344	13767
2336	16225
11912	6810
8491	2455
3408	14434
8132	11835
2270	4633
4131	15442
13459	2264
11885	7513
11583	9074
1965	7721
9155	7229
2329	8047
12421	5729
5230	12498
2529	12081
1386	11834
12121	5178
190	1141
12258	362
3960	12188
2334	1581
3315	9300
13418	898
12926	13088
4538	8182
5060	3988
948	12015
5415	1633
65	7045
12445	13076
5964	5570
2098	6283
13594	3882
7760	4630
400	16458
2981	9817
1808	15279
8848	24
7971	605
4024	8517
11736	3525
10049	7263
13411	12026
771	16939
9358	12161
3303	15346
4678	3598
3752	2535
3382	11394
13113	14145
3170	12522
4551	5010
9256	3602
8958	6878
10884	12148
1494	5625
12816	3682
10325	10968
1812	13289
13462	4533
1690	3753
1642	3398
1136	14309
8592	16273
11847	6619
8888	8264
11332	2220
12093	14206
3994	12324
10389	14019
6206	15661
112	13570
9726	6359
12546	2807
8981	3778
5581	13629
7123	8525
12235	2552
5207	6726
6388	5012
4480	2678
8777	8204
10818	2368
12202	3367
4810	5276
7324	7786
8118	6761
8115	7638
10327	15585
1010	12772
1892	2269
4252	9215
843	194
12858	13535
7060	9258
12261	15128
2734	11705
6209	4484
9420	14379
5932	6160
267	5232
4943	6749
12398	5748
5376	13000
8390	13155
8480	2309
12662	11352
11489	1538
2748	3399
812	326
3585	4341
37	17741
10350	6134
8243	7842
13055	16406
4256	1159
8677	4595
5464	2541
13860	15558
2989	13083
4677	5433
7797	9871
12277	11384
5024	15002
2758	1071
3419	12109
13371	1411
488	8849
7816	3625
10969	11850
10964	8773
13144	13316
8721	10301
10477	17335
8060	2224
772	9078
8224	7713
9355	13008
6467	7273
11696	436
5083	961
11967	14110
9892	11654
7410	1198
12212	5936
11796	9961
11091	1402
8494	3570
3209	12809
7496	313
11728	15818
6688	714
2467	607
1620	8542
418	10199
9468	8866
6489	3272
9822	3161
4849	2965
11816	14195
9802	15029
7402	13756
142	3491
3630	2546
1922	783
11481	16252
11521	13628
3888	3881
7275	6870
5563	7516
144	3660
13491	3393
3586	2599
512	15537
11589	7079
3631	3768
1322	1974
1869	1024
7292	9377
9114	822
10241	3795
9849	1947
13526	10599
7859	15789
10841	9441
7148	5221
1545	3291
12830	2776
10026	14890
8896	10496
169	15420
5317	4501
12273	5461
10369	2325
13258	8388
4493	6100
7200	798
13204	1045
1615	11349
4953	17696
9239	15226
2392	4313
10660	14983
7411	16276
12684	11918
2475	13202
2632	9322
2040	8987
7132	14058
2545	8013
13548	5623
11484	11237
9488	7549
9529	111
5903	17722
12908	16775
2485	2242
11980	12673
12463	7937
5533	3626
13613	6971
4281	6079
4866	15657
8288	5617
5347	1282
7618	1064
8357	7724
8776	7407
199	11540
11135	9802
2135	14184
3696	6823
3872	2294
12485	10136
2691	12985
2503	758
12757	8641
163	15534
9105	12640
5850	8865
11356	16380
13570	17654
4114	16598
13583	278
17	2477
703	2677
837	792
2925	15375
11371	6239
6620	17081
7426	5355
8453	7971
8240	13329
10098	3013
8723	15797
12958	891
3930	11858
12874	574
426	11527
10829	8265
13715	5643
6977	6957
10083	12669
1655	11467
3840	2928
1221	11428
6561	4176
9118	954
5193	7636
9020	11873
5759	14521
3164	10644
5513	15712
326	5604
11354	15452
443	15648
11523	1087
5632	15596
11328	2018
12522	8636
8079	3711
8313	3280
6542	7086
9638	8601
6234	4527
11970	14870
8058	6725
13759	7196
6528	13830
3220	16528
639	6852
7940	7625
10097	3780
7271	5600
8211	3892
8660	9638
9800	4032
5540	9367
7008	282
1465	4777
2406	6361
7506	12639
11144	3867
1932	5565
13804	4731
1092	14694
12004	1145
4335	8202
8152	9493
938	2449
11374	1360
4050	13380
6597	9931
2216	17330
1369	12648
5610	10294
1511	14196
605	9204
10038	12758
9899	11564
11864	13753
12899	16228
6861	12547
3332	12793
1401	6059
1287	6596
4467	1739
3406	6106
4942	352
5348	17663
10748	6987
2544	5770
441	7603
8056	12249
9014	16804
6374	6796
12176	11585
12882	13623
5597	1052
8962	7951
10812	455
6337	8044
3428	4156
11236	2061
7472	3728
3112	10611
7071	12799
11948	15773
13863	548
1924	5129
6674	13568
4614	17604
7283	4866
8650	6315
7428	10596
10931	506
6177	5828
11902	6794
4278	5053
9196	4827
8236	13710
6397	14080
3963	15
7276	3210
6995	12346
8570	2540
2102	1163
7646	1442
2105	9908
4175	6772
7219	13904
9979	14312
12863	7572
12966	169
8365	1092
3757	14352
12638	8229
13597	10628
12786	14627
5981	11159
12696	12218
4283	5482
12829	3401
1815	6719
1970	4849
12373	7435
4589	5157
3613	13735
13457	6836
6882	4119
11859	14593
663	13183
12184	8668
9633	17725
8852	2925
6442	254
11854	818
11604	15522
3621	5685
12079	1476
5684	11553
5066	16313
457	2891
6618	13757
874	1668
4392	11830
7281	2437
4599	13198
6575	3146
1779	9561
7701	14807
